tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_kelamin,wilayah,jumlah
2018,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA PUSAT,SENEN,SENEN,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA PUSAT,SENEN,KENARI,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA PUSAT,SENEN,PASEBAN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA PUSAT,SENEN,KRAMAT,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA PUSAT,SENEN,KWITANG,Laki-Laki,LUAR JABODETABEK,4
2018,JAKARTA PUSAT,SENEN,BUNGUR,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,LUAR JABODETABEK,23
2018,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,LUAR JABODETABEK,3
2018,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-Laki,LUAR JABODETABEK,63
2018,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-Laki,LUAR JABODETABEK,33
2018,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-Laki,LUAR JABODETABEK,30
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-Laki,LUAR JABODETABEK,29
2018,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-Laki,LUAR JABODETABEK,36
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-Laki,LUAR JABODETABEK,30
2018,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-Laki,LUAR JABODETABEK,30
2018,JAKARTA UTARA,KOJA,KOJA,Laki-Laki,LUAR JABODETABEK,24
2018,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-Laki,LUAR JABODETABEK,34
2018,JAKARTA UTARA,KOJA,LAGOA,Laki-Laki,LUAR JABODETABEK,34
2018,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-Laki,LUAR JABODETABEK,28
2018,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA UTARA,CILINCING,CILINCING,Laki-Laki,LUAR JABODETABEK,31
2018,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-Laki,LUAR JABODETABEK,48
2018,JAKARTA UTARA,CILINCING,MARUNDA,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA UTARA,CILINCING,KALI BARU,Laki-Laki,LUAR JABODETABEK,23
2018,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA UTARA,CILINCING,ROROTAN,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-Laki,LUAR JABODETABEK,42
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-Laki,LUAR JABODETABEK,27
2018,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Laki-Laki,LUAR JABODETABEK,37
2018,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Laki-Laki,LUAR JABODETABEK,25
2018,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA BARAT,CENGKARENG,KAPUK,Laki-Laki,LUAR JABODETABEK,68
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Laki-Laki,LUAR JABODETABEK,32
2018,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Laki-Laki,LUAR JABODETABEK,35
2018,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Laki-Laki,LUAR JABODETABEK,3
2018,JAKARTA BARAT,TAMAN SARI,KRUKUT,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA BARAT,TAMAN SARI,MAPHAR,Laki-Laki,LUAR JABODETABEK,3
2018,JAKARTA BARAT,TAMAN SARI,TANGKI,Laki-Laki,LUAR JABODETABEK,2
2018,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Laki-Laki,LUAR JABODETABEK,3
2018,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA BARAT,TAMAN SARI,GLODOK,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Laki-Laki,LUAR JABODETABEK,4
2018,JAKARTA BARAT,TAMBORA,TAMBORA,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA BARAT,TAMBORA,KALI ANYAR,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA BARAT,TAMBORA,DURI UTARA,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA BARAT,TAMBORA,KERENDANG,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Laki-Laki,LUAR JABODETABEK,27
2018,JAKARTA BARAT,TAMBORA,ANGKE,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA BARAT,TAMBORA,PEKOJAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA BARAT,TAMBORA,ROA MALAKA,Laki-Laki,LUAR JABODETABEK,2
2018,JAKARTA BARAT,TAMBORA,DURI SELATAN,Laki-Laki,LUAR JABODETABEK,4
2018,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA BARAT,KALI DERES,KALIDERES,Laki-Laki,LUAR JABODETABEK,32
2018,JAKARTA BARAT,KALI DERES,SEMANAN,Laki-Laki,LUAR JABODETABEK,35
2018,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Laki-Laki,LUAR JABODETABEK,43
2018,JAKARTA BARAT,KALI DERES,KAMAL,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Laki-Laki,LUAR JABODETABEK,25
2018,JAKARTA BARAT,PALMERAH,PALMERAH,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA BARAT,PALMERAH,SLIPI,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA BARAT,PALMERAH,JATI PULO,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA BARAT,KEMBANGAN,JOGLO,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,TEBET,TEBET TIMUR,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA SELATAN,TEBET,TEBET BARAT,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA SELATAN,TEBET,MENTENG DALAM,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,TEBET,KEBON BARU,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,TEBET,BUKIT DURI,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA SELATAN,TEBET,MANGGARAI,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Laki-Laki,LUAR JABODETABEK,2
2018,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,SETIA BUDI,KARET,Laki-Laki,LUAR JABODETABEK,3
2018,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Laki-Laki,LUAR JABODETABEK,2
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Laki-Laki,LUAR JABODETABEK,27
2018,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Laki-Laki,LUAR JABODETABEK,27
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Laki-Laki,LUAR JABODETABEK,1
2018,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA SELATAN,PANCORAN,PANCORAN,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA SELATAN,PANCORAN,KALIBATA,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,PANCORAN,RAWA JATI,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA SELATAN,PANCORAN,CIKOKO,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Laki-Laki,LUAR JABODETABEK,30
2018,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Laki-Laki,LUAR JABODETABEK,23
2018,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Laki-Laki,LUAR JABODETABEK,12
2018,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA TIMUR,PULO GADUNG,JATI,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Laki-Laki,LUAR JABODETABEK,5
2018,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Laki-Laki,LUAR JABODETABEK,27
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Laki-Laki,LUAR JABODETABEK,30
2018,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Laki-Laki,LUAR JABODETABEK,16
2018,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Laki-Laki,LUAR JABODETABEK,23
2018,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA TIMUR,PASAR REBO,GEDONG,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA TIMUR,PASAR REBO,BARU,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Laki-Laki,LUAR JABODETABEK,23
2018,JAKARTA TIMUR,PASAR REBO,KALISARI,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA TIMUR,PASAR REBO,PEKAYON,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA TIMUR,CAKUNG,JATINEGARA,Laki-Laki,LUAR JABODETABEK,51
2018,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Laki-Laki,LUAR JABODETABEK,17
2018,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Laki-Laki,LUAR JABODETABEK,40
2018,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Laki-Laki,LUAR JABODETABEK,25
2018,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Laki-Laki,LUAR JABODETABEK,43
2018,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Laki-Laki,LUAR JABODETABEK,44
2018,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Laki-Laki,LUAR JABODETABEK,19
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Laki-Laki,LUAR JABODETABEK,36
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Laki-Laki,LUAR JABODETABEK,25
2018,JAKARTA TIMUR,MAKASAR,MAKASAR,Laki-Laki,LUAR JABODETABEK,10
2018,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA TIMUR,MAKASAR,KEBON PALA,Laki-Laki,LUAR JABODETABEK,20
2018,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Laki-Laki,LUAR JABODETABEK,24
2018,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Laki-Laki,LUAR JABODETABEK,14
2018,JAKARTA TIMUR,CIRACAS,CIRACAS,Laki-Laki,LUAR JABODETABEK,21
2018,JAKARTA TIMUR,CIRACAS,CIBUBUR,Laki-Laki,LUAR JABODETABEK,22
2018,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Laki-Laki,LUAR JABODETABEK,13
2018,JAKARTA TIMUR,CIRACAS,SUSUKAN,Laki-Laki,LUAR JABODETABEK,24
2018,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Laki-Laki,LUAR JABODETABEK,15
2018,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Laki-Laki,LUAR JABODETABEK,11
2018,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Laki-Laki,LUAR JABODETABEK,8
2018,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Laki-Laki,LUAR JABODETABEK,7
2018,JAKARTA TIMUR,CIPAYUNG,SETU,Laki-Laki,LUAR JABODETABEK,6
2018,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Laki-Laki,LUAR JABODETABEK,9
2018,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Laki-Laki,LUAR JABODETABEK,18
2018,JAKARTA TIMUR,CIPAYUNG,CEGER,Laki-Laki,LUAR JABODETABEK,11
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Perempuan,JAKARTA,48
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Perempuan,JAKARTA,62
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Perempuan,JAKARTA,13
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Perempuan,JAKARTA,8
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Perempuan,JAKARTA,35
2018,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Perempuan,JAKARTA,25
2018,JAKARTA PUSAT,GAMBIR,GAMBIR,Perempuan,JAKARTA,4
2018,JAKARTA PUSAT,GAMBIR,CIDENG,Perempuan,JAKARTA,73
2018,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perempuan,JAKARTA,87
2018,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perempuan,JAKARTA,93
2018,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perempuan,JAKARTA,57
